antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'Irrigation_Used_True', 'Crop_Cotton'})",frozenset({'Yield_tons_per_hectare_Medium'}),0.0837,0.73156,0.06435,0.7688172043010754,1.0509284328026072,1.0,0.0031184280000000064,1.1611590697674423,0.05288706709638729,0.08569602215977948,0.13879155230619644,0.4283899570633268
"frozenset({'Crop_Maize', 'Rainfall_mm_High'})",frozenset({'Yield_tons_per_hectare_Medium'}),0.07246,0.73156,0.058,0.8004416229643943,1.0941571750292447,1.0,0.004991162400000006,1.3451702904564322,0.09277715692900697,0.07774590493552454,0.25659969812395417,0.43986212593350665
"frozenset({'Crop_Maize', 'Fertilizer_Used_True'})",frozenset({'Yield_tons_per_hectare_Medium'}),0.08258,0.73156,0.06441,0.7799709372729474,1.066174937493777,1.0,0.003997775199999998,1.2200206494221242,0.06765452772959474,0.08591092793405625,0.18034174218800264,0.43400783180559177
"frozenset({'Crop_Maize', 'Irrigation_Used_True'})",frozenset({'Yield_tons_per_hectare_Medium'}),0.08435,0.73156,0.0648,0.7682276229994073,1.0501225094310886,1.0,0.003092914000000002,1.1582053196930948,0.05212707292195456,0.08627231697088308,0.13659522798169904,0.4284027283349598
"frozenset({'Crop_Rice', 'Rainfall_mm_High'})",frozenset({'Yield_tons_per_hectare_Medium'}),0.07433,0.73156,0.05958,0.801560608099018,1.095686762670209,1.0,0.005203145200000009,1.3527556067796616,0.09434290779965555,0.07983277726413956,0.26076817202733565,0.4415015025841473
"frozenset({'Crop_Rice', 'Fertilizer_Used_True'})",frozenset({'Yield_tons_per_hectare_Medium'}),0.08415,0.73156,0.06584,0.782412358882947,1.0695122189334396,1.0,0.004279225999999997,1.233709776078645,0.07096611842831893,0.0878018856601811,0.18943659247111844,0.436205906053098
"frozenset({'Crop_Rice', 'Irrigation_Used_False'})",frozenset({'Yield_tons_per_hectare_Medium'}),0.0846,0.73156,0.05966,0.7052009456264775,0.96396870472207,1.0,-0.0022299759999999946,0.9105863672814755,-0.03923062118398928,0.07886318572372769,-0.09819346734287916,0.3933763490229823
"frozenset({'Crop_Rice', 'Irrigation_Used_True'})",frozenset({'Yield_tons_per_hectare_Medium'}),0.08181,0.73156,0.06254,0.7644542232000978,1.044964491224367,1.0,0.002691076400000006,1.139651084587442,0.046863594030236023,0.08329448743390648,0.12253845626619664,0.42497138411358165
"frozenset({'Crop_Soybean', 'Rainfall_mm_High'})",frozenset({'Yield_tons_per_hectare_Medium'}),0.074,0.73156,0.05918,0.7997297297297298,1.0931840583543795,1.0,0.00504456000000001,1.3403886639676117,0.09205287233662082,0.07928937002599214,0.2539477340550208,0.4403126750239769
"frozenset({'Crop_Soybean', 'Fertilizer_Used_True'})",frozenset({'Yield_tons_per_hectare_Medium'}),0.08365,0.73156,0.06555,0.7836222355050806,1.071166049955001,1.0,0.004355005999999995,1.240608066298342,0.07250278305003796,0.08743963930315075,0.19394365781955222,0.43661263779190823
"frozenset({'Crop_Soybean', 'Irrigation_Used_False'})",frozenset({'Yield_tons_per_hectare_Medium'}),0.08357,0.73156,0.05867,0.7020461888237405,0.9596563355346663,1.0,-0.0024664692000000016,0.9009450120481926,-0.04386127179220889,0.07755862834783069,-0.10994565331641896,0.3911223343921863
"frozenset({'Crop_Soybean', 'Irrigation_Used_True'})",frozenset({'Yield_tons_per_hectare_Medium'}),0.08379,0.73156,0.06429,0.7672753311851056,1.0488207818703943,1.0,0.002992587599999999,1.1534660307692308,0.05080522964098845,0.08559902005166031,0.13304772457571754,0.427578012249013
"frozenset({'Crop_Wheat', 'Rainfall_mm_High'})",frozenset({'Yield_tons_per_hectare_Medium'}),0.07479,0.73156,0.05946,0.7950260730044124,1.0867544329985408,1.0,0.004746627600000004,1.309629980430529,0.08628194710664926,0.07961011661690476,0.23642554389961415,0.4381522185241866
"frozenset({'Fertilizer_Used_True', 'Crop_Wheat'})",frozenset({'Yield_tons_per_hectare_Medium'}),0.08269,0.73156,0.06349,0.7678074736969405,1.0495481897546892,1.0,0.002997303600000008,1.1561095625000004,0.05146468041844627,0.08456763812669829,0.13503007635576098,0.42729730675387784
"frozenset({'Irrigation_Used_True', 'Crop_Wheat'})",frozenset({'Yield_tons_per_hectare_Medium'}),0.08381,0.73156,0.06334,0.7557570695621048,1.0330759877004,1.0,0.002027956399999996,1.0990696824621398,0.034945801635721245,0.08422536334986636,0.09013958263338089,0.42116958404563765
"frozenset({'Rainfall_mm_Low', 'Fertilizer_Used_False'})",frozenset({'Yield_tons_per_hectare_Low'}),0.11187,0.18082,0.09207,0.8230088495575222,4.551536608547297,1.0,0.07184166659999999,4.628367000000002,0.8785808141765549,0.458927325291596,0.7839410746814158,0.6660946249778541
"frozenset({'Yield_tons_per_hectare_Low', 'Rainfall_mm_Low'})",frozenset({'Fertilizer_Used_False'}),0.11819,0.50098,0.09207,0.778999915390473,1.5549521246166973,1.0,0.0328591738,2.258008185298622,0.40472821049355173,0.1746727376209448,0.5571318091268346,0.48138985349946023
"frozenset({'Yield_tons_per_hectare_Medium', 'Rainfall_mm_Low'})",frozenset({'Fertilizer_Used_True'}),0.10511,0.49901,0.0856,0.8143849300732566,1.6320012225671963,1.0,0.0331490589,2.6990804151717076,0.4327407401818195,0.16508524261359253,0.6295034433287223,0.4929622892886473
"frozenset({'Fertilizer_Used_True', 'Rainfall_mm_Low'})",frozenset({'Yield_tons_per_hectare_Medium'}),0.11172,0.73156,0.0856,0.7662012173290368,1.0473525306591898,1.0,0.0038701168000000036,1.1481667993874423,0.050897965573707765,0.11297645443986906,0.12904640638145135,0.44160572102714074
"frozenset({'Irrigation_Used_False', 'Rainfall_mm_Low'})",frozenset({'Yield_tons_per_hectare_Low'}),0.1102,0.18082,0.08051,0.7305807622504537,4.04037585582598,1.0,0.060583635999999996,3.0405401145166717,0.8456937216300254,0.38245214004085315,0.6711110650289969,0.5879150907812383
"frozenset({'Yield_tons_per_hectare_Medium', 'Rainfall_mm_Low'})",frozenset({'Irrigation_Used_True'}),0.10511,0.50019,0.07571,0.7202930263533441,1.4400388379482678,1.0,0.023135029100000003,1.7869057517006803,0.341465749724364,0.1429596480296078,0.44037339459663494,0.4358277543050433
"frozenset({'Temperature_Celsius_Medium', 'Rainfall_mm_Medium'})",frozenset({'Yield_tons_per_hectare_Medium'}),0.13314,0.73156,0.10434,0.7836863452005407,1.0712536841824878,1.0,0.006940101599999998,1.2409757499999996,0.07673014739654373,0.13722447261823348,0.19418248100335536,0.46315653035629856
"frozenset({'Rainfall_mm_Medium', 'Temperature_Celsius_High'})",frozenset({'Yield_tons_per_hectare_Medium'}),0.13436,0.73156,0.11107,0.8266597201548079,1.1299957900306303,1.0,0.012777598399999993,1.5486302447402316,0.13289699037911615,0.14714181625488507,0.3542680679288032,0.4892429772516617
"frozenset({'Weather_Condition_Cloudy', 'Rainfall_mm_Medium'})",frozenset({'Yield_tons_per_hectare_Medium'}),0.11131,0.73156,0.09105,0.8179858054083191,1.1181390527206505,1.0,0.009620056400000007,1.474830029615005,0.11889056057676768,0.12110611582559655,0.32195576444762003,0.47122293168332735
"frozenset({'Rainfall_mm_Medium', 'Weather_Condition_Rainy'})",frozenset({'Yield_tons_per_hectare_Medium'}),0.11147,0.73156,0.09096,0.816004306091325,1.1154304583237533,1.0,0.009413006799999998,1.4589471867381765,0.11646778739158678,0.12094618851968568,0.314574229218168,0.4701706696403369
"frozenset({'Rainfall_mm_Medium', 'Weather_Condition_Sunny'})",frozenset({'Yield_tons_per_hectare_Medium'}),0.11079,0.73156,0.0901,0.8132502933477751,1.1116658829730646,1.0,0.0090504676,1.437431976800387,0.11296447515715635,0.11977401129943503,0.304314905929724,0.46820587826118043
"frozenset({'Rainfall_mm_Medium', 'Yield_tons_per_hectare_Low'})",frozenset({'Fertilizer_Used_False'}),0.06032,0.50098,0.05815,0.9640251989389921,1.9242788114076252,1.0,0.027930886400000004,13.87137622119817,0.5111578277905551,0.11557189704859386,0.9279090997134225,0.54004884842155
"frozenset({'Rainfall_mm_Medium', 'Fertilizer_Used_True'})",frozenset({'Yield_tons_per_hectare_Medium'}),0.16634,0.73156,0.16303,0.9801009979559938,1.339741098414339,1.0,0.041342309600000016,13.49012374622361,0.3041853138561404,0.22184876236613282,0.9258716955595061,0.6014767661331175
"frozenset({'Rainfall_mm_Medium', 'Yield_tons_per_hectare_Low'})",frozenset({'Irrigation_Used_False'}),0.06032,0.4998,0.05497,0.9113063660477454,1.82334206892306,1.0,0.024822063999999998,5.639638130841123,0.48054290622617524,0.10881916262496286,0.822683658632038,0.5106451798225922
"frozenset({'Rainfall_mm_Medium', 'Irrigation_Used_True'})",frozenset({'Yield_tons_per_hectare_Medium'}),0.16652,0.73156,0.16003,0.9610257026183041,1.3136662783890647,1.0,0.03821062880000001,6.887616147919878,0.28647557267563856,0.21682812817559788,0.8548118857782153,0.5898887056478256
"frozenset({'Temperature_Celsius_Medium', 'Rainfall_mm_High'})",frozenset({'Yield_tons_per_hectare_Medium'}),0.1781,0.73156,0.14731,0.8271195957327344,1.130624413216598,1.0,0.017019164000000003,1.552749723936343,0.14056817722576467,0.19323145536826913,0.3559812089581822,0.5142419018633053
"frozenset({'Temperature_Celsius_High', 'Rainfall_mm_High'})",frozenset({'Yield_tons_per_hectare_Medium'}),0.17593,0.73156,0.13991,0.7952594782015575,1.0870734843369751,1.0,0.011206649200000002,1.3111229650194343,0.09719925065991464,0.18227416034810703,0.23729503129771093,0.4932541581504808
"frozenset({'Weather_Condition_Cloudy', 'Rainfall_mm_High'})",frozenset({'Yield_tons_per_hectare_Medium'}),0.14737,0.73156,0.11758,0.797855737259958,1.0906224195690826,1.0,0.00977000280000001,1.327962497482377,0.09745421397356702,0.15443619885729298,0.24696668626120535,0.47929038161592685
"frozenset({'Rainfall_mm_High', 'Weather_Condition_Rainy'})",frozenset({'Yield_tons_per_hectare_Medium'}),0.14642,0.73156,0.11738,0.801666439011064,1.0958314273758325,1.0,0.010264984800000002,1.3534774380165289,0.10245189004824123,0.15432553247436234,0.26116241622360326,0.4810590383037167
"frozenset({'Weather_Condition_Sunny', 'Rainfall_mm_High'})",frozenset({'Yield_tons_per_hectare_Medium'}),0.14904,0.73156,0.11938,0.8009930220075148,1.094910905472572,1.0,0.0103482976,1.3488974241402563,0.10186575045620133,0.15682719844460208,0.2586537848588689,0.48208927167957344
"frozenset({'Fertilizer_Used_False', 'Rainfall_mm_High'})",frozenset({'Yield_tons_per_hectare_Medium'}),0.22188,0.73156,0.2138,0.9635839192356228,1.31716321181533,1.0,0.05148146719999999,7.371468712871278,0.30945438183331897,0.28905954248012544,0.8643418240039592,0.6279180463366041
"frozenset({'Fertilizer_Used_True', 'Yield_tons_per_hectare_High'})",frozenset({'Rainfall_mm_High'}),0.08155,0.44284,0.08041,0.986020846106683,2.2265848751392894,1.0,0.044296397999999994,39.85648947368401,0.5997949874848286,0.18111176179107163,0.9749099829612372,0.583799421337146
"frozenset({'Yield_tons_per_hectare_High', 'Rainfall_mm_High'})",frozenset({'Fertilizer_Used_True'}),0.08618,0.49901,0.08041,0.9330471106985379,1.8697964183053202,1.0,0.03740531819999999,7.482724124783353,0.5090525679124444,0.1592971195372241,0.86635883091187,0.5470930830140451
frozenset({'Yield_tons_per_hectare_High'}),"frozenset({'Fertilizer_Used_True', 'Rainfall_mm_High'})",0.08732,0.22095,0.08041,0.9208657810352726,4.167756420164166,1.0,0.061116646,9.84466657018814,0.8327812085165468,0.3528921267444922,0.8984221565179034,0.6423971358220038
"frozenset({'Irrigation_Used_False', 'Rainfall_mm_High'})",frozenset({'Yield_tons_per_hectare_Medium'}),0.22255,0.73156,0.2075,0.9323747472478094,1.2745020876589883,1.0,0.044691322000000006,3.9695230564784034,0.277033719287724,0.2779228780755682,0.7480805664126413,0.6080075934281586
"frozenset({'Irrigation_Used_True', 'Yield_tons_per_hectare_High'})",frozenset({'Rainfall_mm_High'}),0.07458,0.44284,0.07344,0.9847144006436044,2.2236347227974083,1.0,0.040412992800000005,36.449993684211,0.5946336254600102,0.16541285643497455,0.9725651529966336,0.5752765391349175
"frozenset({'Yield_tons_per_hectare_High', 'Rainfall_mm_High'})",frozenset({'Irrigation_Used_True'}),0.08618,0.50019,0.07344,0.8521698770016245,1.7036923509099031,1.0,0.0303336258,3.3809753375196228,0.4519922599565166,0.14317743161834945,0.7042273604002011,0.49949704190152
frozenset({'Yield_tons_per_hectare_High'}),"frozenset({'Irrigation_Used_True', 'Rainfall_mm_High'})",0.08732,0.22028,0.07344,0.8410444342647734,3.81806988498626,1.0,0.054205150400000006,4.9052702017291105,0.8087035542718741,0.313631704817219,0.7961376317970212,0.5872191483108868
"frozenset({'Temperature_Celsius_Medium', 'Weather_Condition_Cloudy'})",frozenset({'Yield_tons_per_hectare_Medium'}),0.13308,0.73156,0.09611,0.7221971746318004,0.9872015619112587,1.0,-0.0012460048000000057,0.9662968677305925,-0.014734165344558379,0.12505692686036982,-0.03487865209432106,0.4267869792454754
"frozenset({'Temperature_Celsius_Medium', 'Weather_Condition_Rainy'})",frozenset({'Yield_tons_per_hectare_Medium'}),0.13245,0.73156,0.09592,0.7241978104945263,0.9899363148539098,1.0,-0.0009751220000000088,0.9733062688201479,-0.011582325696107593,0.12488119881784689,-0.02742582888345156,0.4276574376984633
"frozenset({'Temperature_Celsius_Medium', 'Weather_Condition_Sunny'})",frozenset({'Yield_tons_per_hectare_Medium'}),0.13445,0.73156,0.09663,0.7187058386017107,0.9824291084828458,1.0,-0.001728241999999991,0.9543034902168165,-0.020245005588473156,0.12559463464087967,-0.04788467217363031,0.4253967161186146
"frozenset({'Temperature_Celsius_Medium', 'Yield_tons_per_hectare_Low'})",frozenset({'Fertilizer_Used_False'}),0.08175,0.50098,0.06788,0.8303363914373088,1.6574242313811105,1.0,0.026924884999999996,2.9412317952415266,0.43196751333730454,0.1318442264737302,0.6600063954096204,0.4829154111763573
"frozenset({'Temperature_Celsius_Medium', 'Fertilizer_Used_True'})",frozenset({'Yield_tons_per_hectare_Medium'}),0.19913,0.73156,0.15716,0.7892331642645508,1.0788358634487272,1.0,0.011484457199999992,1.2736349106504647,0.09124444372141066,0.2031724690703657,0.21484564246964247,0.502030874876548
"frozenset({'Temperature_Celsius_Medium', 'Yield_tons_per_hectare_Low'})",frozenset({'Irrigation_Used_False'}),0.08175,0.4998,0.06107,0.7470336391437309,1.4946651443451997,1.0,0.020211349999999996,1.9773380077369438,0.36041799453444157,0.1173339993851829,0.49426957045927805,0.4346112573469755
"frozenset({'Temperature_Celsius_Medium', 'Irrigation_Used_True'})",frozenset({'Yield_tons_per_hectare_Medium'}),0.19885,0.73156,0.15216,0.7651998994216745,1.045983787278794,1.0,0.0066892939999999845,1.1432703790961658,0.054873915145506075,0.19551557982653386,0.12531626963818565,0.4865968877610314
"frozenset({'Weather_Condition_Cloudy', 'Temperature_Celsius_High'})",frozenset({'Yield_tons_per_hectare_Medium'}),0.1329,0.73156,0.09744,0.7331828442437923,1.0022183337577126,1.0,0.00021567600000001186,1.0060822335025381,0.0025526740229734964,0.12703710463873172,0.006045463581404902,0.43318883040009615
"frozenset({'Temperature_Celsius_High', 'Weather_Condition_Rainy'})",frozenset({'Yield_tons_per_hectare_Medium'}),0.13415,0.73156,0.09915,0.7390980245993292,1.0103040414994384,1.0,0.001011226000000004,1.0288921714285717,0.011779120037207222,0.12934408265497807,0.028080854564629613,0.43731515588323944
"frozenset({'Weather_Condition_Sunny', 'Temperature_Celsius_High'})",frozenset({'Yield_tons_per_hectare_Medium'}),0.13329,0.73156,0.09841,0.7383149523595168,1.0092336272616285,1.0,0.0009003676000000072,1.0258132912844036,0.010556180780613449,0.12839883095871824,0.025163732526884374,0.43641785126860966
"frozenset({'Temperature_Celsius_High', 'Yield_tons_per_hectare_Low'})",frozenset({'Fertilizer_Used_False'}),0.06932,0.50098,0.05886,0.8491055972302365,1.694889211605726,1.0,0.0241320664,3.3070809177820246,0.440528360360875,0.11508681370248709,0.697618526772948,0.4832976586893727
"frozenset({'Fertilizer_Used_True', 'Temperature_Celsius_High'})",frozenset({'Yield_tons_per_hectare_Medium'}),0.19876,0.73156,0.15497,0.7796840410545381,1.065782767038299,1.0,0.009565134400000008,1.21843193423156,0.07703371125339714,0.19987102598826337,0.17927298858045804,0.49575951191553524
"frozenset({'Temperature_Celsius_High', 'Yield_tons_per_hectare_Low'})",frozenset({'Irrigation_Used_False'}),0.06932,0.4998,0.05341,0.7704847085978072,1.5415860516162607,1.0,0.01876386399999999,2.1793754871150206,0.3774846684066063,0.10356595761183608,0.541152956013209,0.43867372684792316
"frozenset({'Irrigation_Used_False', 'Temperature_Celsius_High'})",frozenset({'Yield_tons_per_hectare_Medium'}),0.19943,0.73156,0.14044,0.7042069899212757,0.9626100250441191,1.0,-0.005455010799999993,0.9075265163587052,-0.04627319339342998,0.17764847258237937,-0.10189617821011868,0.44809015360791216
"frozenset({'Irrigation_Used_True', 'Temperature_Celsius_High'})",frozenset({'Yield_tons_per_hectare_Medium'}),0.20091,0.73156,0.15456,0.7692996864267583,1.051587957825412,1.0,0.007582280400000002,1.1635874951456313,0.06139132914311149,0.19868622334203187,0.14058890786305428,0.4902871115167309
"frozenset({'Weather_Condition_Cloudy', 'Yield_tons_per_hectare_Low'})",frozenset({'Fertilizer_Used_False'}),0.06002,0.50098,0.05052,0.8417194268577142,1.6801457680101286,1.0,0.020451180400000005,3.152755831578949,0.4306618727101167,0.0989656793606018,0.6828171753791715,0.47128088792684103
"frozenset({'Weather_Condition_Cloudy', 'Fertilizer_Used_True'})",frozenset({'Yield_tons_per_hectare_Medium'}),0.16579,0.73156,0.12878,0.7767657880451174,1.0617936847901983,1.0,0.007494667600000018,1.2025038530127,0.06976354864432595,0.16755793226381463,0.1684018329798742,0.4764002815232422
"frozenset({'Weather_Condition_Cloudy', 'Irrigation_Used_True'})",frozenset({'Yield_tons_per_hectare_Medium'}),0.16737,0.73156,0.12826,0.7663261038417878,1.0475232432634203,1.0,0.0058188028000000225,1.1487804346714403,0.05448668034935805,0.1664266158018348,0.1295116370205178,0.4708250345333932
"frozenset({'Yield_tons_per_hectare_Low', 'Weather_Condition_Rainy'})",frozenset({'Fertilizer_Used_False'}),0.06041,0.50098,0.05119,0.8473762622082437,1.6914373072941908,1.0,0.0209257982,3.2696093492407816,0.4350693784234665,0.10033320266562133,0.694153064422756,0.47477799497094286
"frozenset({'Fertilizer_Used_True', 'Weather_Condition_Rainy'})",frozenset({'Yield_tons_per_hectare_Medium'}),0.16492,0.73156,0.12907,0.7826218772738296,1.0697986183960708,1.0,0.008421124799999985,1.234898878661087,0.0781297997135664,0.16818910360824071,0.19021709608787662,0.4795265327098548
"frozenset({'Irrigation_Used_False', 'Weather_Condition_Rainy'})",frozenset({'Yield_tons_per_hectare_Medium'}),0.16698,0.73156,0.11698,0.700562941669661,0.9576288228848776,1.0,-0.005175888799999986,0.8964822240000001,-0.05043616507263315,0.1496750089564461,-0.11547108601675958,0.43023390125748895
"frozenset({'Irrigation_Used_True', 'Weather_Condition_Rainy'})",frozenset({'Yield_tons_per_hectare_Medium'}),0.16589,0.73156,0.12674,0.7640002411236361,1.0443439241123573,1.0,0.005381511599999986,1.1374587892720303,0.050905798024424784,0.1644457707827847,0.12084726986900642,0.46862322734731754
"frozenset({'Weather_Condition_Sunny', 'Yield_tons_per_hectare_Low'})",frozenset({'Fertilizer_Used_False'}),0.06039,0.50098,0.05082,0.8415300546448087,1.6797677644712539,1.0,0.020565817799999997,3.148988275862068,0.43068891390003333,0.099539712075213,0.682437687156444,0.47148561497061386
"frozenset({'Fertilizer_Used_True', 'Weather_Condition_Sunny'})",frozenset({'Yield_tons_per_hectare_Medium'}),0.1683,0.73156,0.13132,0.780273321449792,1.0665882790882388,1.0,0.008198451999999995,1.221699621416982,0.0750644458386686,0.1708694407578005,0.18146819196018482,0.4798900644101713
"frozenset({'Weather_Condition_Sunny', 'Irrigation_Used_True'})",frozenset({'Yield_tons_per_hectare_Medium'}),0.16693,0.73156,0.12758,0.764272449529743,1.0447160171821082,1.0,0.005460689200000007,1.138772279542567,0.05137873011358036,0.16549272937178142,0.12186130803808322,0.4693334471389762
"frozenset({'Irrigation_Used_False', 'Yield_tons_per_hectare_Low'})",frozenset({'Fertilizer_Used_False'}),0.13779,0.50098,0.11051,0.8020175629581247,1.600897367076779,1.0,0.041479965800000004,2.520526605571847,0.43533517069625244,0.2091962291295953,0.603257510637098,0.511302605583817
"frozenset({'Yield_tons_per_hectare_Low', 'Fertilizer_Used_False'})",frozenset({'Irrigation_Used_False'}),0.15253,0.4998,0.11051,0.7245132105159641,1.449606263537343,1.0,0.034275506,1.8156950499762017,0.3659805138919897,0.20396072496401016,0.4492467223429909,0.4728108269466575
"frozenset({'Irrigation_Used_True', 'Fertilizer_Used_False'})",frozenset({'Yield_tons_per_hectare_Medium'}),0.24862,0.73156,0.20084,0.8078191617729868,1.1042418417805606,1.0,0.0189595528,1.3968093930514858,0.12563719906006954,0.25770523776528853,0.28408270664948165,0.5411778842382349
"frozenset({'Irrigation_Used_False', 'Fertilizer_Used_True'})",frozenset({'Yield_tons_per_hectare_Medium'}),0.24744,0.73156,0.20743,0.8383042353701908,1.1459131655232528,1.0,0.026412793600000012,1.6601548012996759,0.16920049890380187,0.2688414531409982,0.3976465331924856,0.5609244945236322
"frozenset({'Fertilizer_Used_True', 'Irrigation_Used_True'})",frozenset({'Yield_tons_per_hectare_Medium'}),0.25157,0.73156,0.18174,0.7224231824144374,0.9875105014140158,1.0,-0.0022985491999999996,0.967083643133324,-0.016617834174025434,0.2267809680679819,-0.03403672174624727,0.4854255996275807
"frozenset({'Fertilizer_Used_True', 'Yield_tons_per_hectare_High'})",frozenset({'Irrigation_Used_True'}),0.08155,0.50019,0.06882,0.8438994481912938,1.6871577764275452,1.0,0.028029505500000003,3.2018464650432072,0.4434506023780731,0.1341729704437339,0.687680214864236,0.49074358242948
"frozenset({'Irrigation_Used_True', 'Yield_tons_per_hectare_High'})",frozenset({'Fertilizer_Used_True'}),0.07458,0.49901,0.06882,0.9227674979887371,1.8491964048590952,1.0,0.03160383420000001,6.486776770833352,0.4962336665741084,0.1363393228599164,0.8458402323174855,0.5303402829315642
frozenset({'Yield_tons_per_hectare_High'}),"frozenset({'Fertilizer_Used_True', 'Irrigation_Used_True'})",0.08732,0.25157,0.06882,0.7881355932203391,3.132867962079497,1.0,0.04685290760000001,3.532589600000002,0.7459390541197117,0.25482282371237086,0.7169215467316102,0.5308488118345603
"frozenset({'Fertilizer_Used_False', 'Region_East', 'Rainfall_mm_High'})",frozenset({'Yield_tons_per_hectare_Medium'}),0.05476,0.73156,0.0527,0.9623813002191379,1.3155193015188609,1.0,0.012639774399999998,7.1358128155339555,0.2537386446918654,0.07183555519206128,0.8598617948857769,0.5172095685851554
"frozenset({'Irrigation_Used_False', 'Region_East', 'Rainfall_mm_High'})",frozenset({'Yield_tons_per_hectare_Medium'}),0.0546,0.73156,0.0509,0.9322344322344323,1.2743102851911425,1.0,0.010956823999999997,3.961303783783785,0.22769385252050767,0.06922721214264342,0.7475578611027874,0.5009058869029344
"frozenset({'Irrigation_Used_True', 'Region_East', 'Fertilizer_Used_False'})",frozenset({'Yield_tons_per_hectare_Medium'}),0.06206,0.73156,0.0503,0.8105059619722849,1.1079145414898093,1.0,0.004899386399999997,1.4166144897959183,0.10384812264227283,0.06766937523543023,0.2940916479372853,0.4396315692085712
"frozenset({'Irrigation_Used_False', 'Fertilizer_Used_True', 'Region_East'})",frozenset({'Yield_tons_per_hectare_Medium'}),0.06145,0.73156,0.05147,0.8375915378356388,1.144938949417189,1.0,0.006515638000000004,1.652869539078157,0.13487931920497478,0.0694096070340103,0.3949915729237028,0.4539740181386625
"frozenset({'Region_North', 'Rainfall_mm_High', 'Fertilizer_Used_False'})",frozenset({'Yield_tons_per_hectare_Medium'}),0.0557,0.73156,0.05356,0.9615798922800719,1.3144238234458854,1.0,0.012812108000000003,6.986966355140203,0.2533203228648255,0.07299986370451139,0.8568763682017282,0.5173966496230038
"frozenset({'Region_North', 'Irrigation_Used_False', 'Rainfall_mm_High'})",frozenset({'Yield_tons_per_hectare_Medium'}),0.0553,0.73156,0.05132,0.9280289330922241,1.2685616122973156,1.0,0.010864731999999995,3.7298321608040146,0.22409824478377577,0.06977186828724474,0.7318914211452248,0.49909019512613284
"frozenset({'Region_North', 'Irrigation_Used_True', 'Fertilizer_Used_False'})",frozenset({'Yield_tons_per_hectare_Medium'}),0.06274,0.73156,0.05055,0.8057060886197003,1.1013533935968345,1.0,0.004651925599999995,1.3816181788351103,0.09818644083930647,0.06796638655462184,0.2762110289811514,0.43740250026698285
"frozenset({'Region_North', 'Fertilizer_Used_True', 'Irrigation_Used_False'})",frozenset({'Yield_tons_per_hectare_Medium'}),0.06164,0.73156,0.05147,0.8350097339390007,1.1414097735510427,1.0,0.006376641600000003,1.627005073746313,0.1320287018744277,0.0693918272147547,0.38537376672254764,0.45268311619034346
"frozenset({'Fertilizer_Used_False', 'Region_South', 'Rainfall_mm_High'})",frozenset({'Yield_tons_per_hectare_Medium'}),0.05548,0.73156,0.05352,0.9646719538572458,1.3186504919039392,1.0,0.012933051199999997,7.598495510204071,0.25584311471911575,0.07296324571927146,0.8683950002132537,0.5189153415740382
"frozenset({'Irrigation_Used_False', 'Region_South', 'Rainfall_mm_High'})",frozenset({'Yield_tons_per_hectare_Medium'}),0.05622,0.73156,0.05246,0.9331198861615083,1.275520649244776,1.0,0.011331696799999999,4.013749148936168,0.22887369951643663,0.07134308872327694,0.7508563781906881,0.5024148285310248
"frozenset({'Irrigation_Used_True', 'Fertilizer_Used_False', 'Region_South'})",frozenset({'Yield_tons_per_hectare_Medium'}),0.0622,0.73156,0.0501,0.8054662379421221,1.1010255316612747,1.0,0.004596968,1.3799147107438012,0.09784159554637793,0.06736949681305973,0.2753175307037779,0.4369750130057267
"frozenset({'Irrigation_Used_False', 'Fertilizer_Used_True', 'Region_South'})",frozenset({'Yield_tons_per_hectare_Medium'}),0.06155,0.73156,0.05166,0.8393176279447603,1.1472984142719125,1.0,0.006632481999999995,1.6706250758341752,0.13680769933750644,0.06967428687032166,0.4014216508149318,0.4549669226715982
"frozenset({'Fertilizer_Used_False', 'Region_West', 'Rainfall_mm_High'})",frozenset({'Yield_tons_per_hectare_Medium'}),0.05594,0.73156,0.05402,0.9656775116195925,1.3200250309196682,1.0,0.013096533600000002,7.821111250000013,0.25680423693726195,0.0736489065823199,0.8721409313797962,0.5197598559246194
"frozenset({'Irrigation_Used_False', 'Region_West', 'Rainfall_mm_High'})",frozenset({'Yield_tons_per_hectare_Medium'}),0.05643,0.73156,0.05282,0.936026936026936,1.2794944174461917,1.0,0.0115380692,4.196141052631576,0.23150512941703189,0.07184732782893752,0.7616857995341081,0.5041144030017123
"frozenset({'Irrigation_Used_False', 'Fertilizer_Used_True', 'Region_West'})",frozenset({'Yield_tons_per_hectare_Medium'}),0.0628,0.73156,0.05283,0.8412420382165606,1.1499289712621803,1.0,0.006888032000000009,1.6908758274824487,0.13911766043637358,0.07124458889053714,0.40859051637818744,0.4567287888059128
"frozenset({'Rainfall_mm_Low', 'Irrigation_Used_False', 'Fertilizer_Used_False'})",frozenset({'Yield_tons_per_hectare_Low'}),0.0561,0.18082,0.0554,0.9875222816399287,5.4613553901113185,1.0,0.045255998,65.65142571428585,0.865446838391909,0.3052005288673424,0.984768038330927,0.6469521595125869
